rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,obs_pick,price,exp_pick,tier,order,BOARD
156,Harold Fannin Jr.,CLE,TE,81.5,6,84,-72,76.81,69.67356531621753,69.67356531621753,1,,11.65,1.0,10.353369451689588,8.982491813344657,,23.854679408424037,0.7264535439828048,10.708058142943534,,,,10.708058142943534,10.708058142943534,,,,,6.525363011600756,theta_star,10.708058142943534,0.0,10.708058142943534,0.0,10.708058142943534,1.806289430241006,9.786079490785122,0.921978652158412,18.0,0.889,6.025,0.3333333333333333,False,6.5875,3.725,top70,0.0,0.921978652158412,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,harold fannin,,79.155,71.0,,99.0,156.0
157,Ray Davis,BUF,RB,158.3,59,175,18,,,158.3,2,26.0,6.1187499999999995,1.8,7.491790151433535,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,7.014181169639204,26.781656399726216,-0.0602875357571903,7.340623842562005,7.4392072850211,7.4392072850211,,,,,7.660530072142535,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.9571062914597328,7.4745791409013185,1.417211010532216,36.0,0.944,0.525,0.75,True,6.1125,6.1125,top70,-5.5874999999999995,0.858461010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,ray davis,,158.3,170.0,7.0,99.0,157.0
158,Sam LaPorta,DET,TE,87.6,7,89,-69,66.41,59.24211636071694,59.24211636071694,3,,11.8916,2.3333,10.353369451689588,6.695175531217138,,11.993668949471097,0.6417555115226373,10.904432067629305,,,,10.904432067629305,10.904432067629305,,,,,4.2966657977701,theta_star,10.904432067629305,0.0,10.904432067629305,0.0,10.904432067629305,1.46571924285828,9.786079490785122,1.1183525768441829,54.0,0.778,3.75,0.4629629629629629,True,6.5875,3.725,top70,-2.8375000000000004,0.8346025768441828,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,sam laporta,,77.005,68.0,,99.0,158.0
159,Isiah Pacheco,DET,RB,154.8,52,161,2,158.0,135.10610400190234,135.10610400190234,4,50.0,8.348800366300367,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.868518136630899,27.50171115674196,-0.0808510692533384,8.402499891499009,7.892123589148502,7.892123589148502,,,,,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,1.814241878581272,7.4745791409013185,1.4172110105322178,54.0,0.63,0.0,0.6481481481481481,True,6.1125,6.1125,top70,-6.1125,0.8059610105322177,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,isiah pacheco,,156.4,165.0,7.0,99.0,159.0
160,Jordan Mason,MIN,RB,118.2,40,118,-42,156.93,135.10610400190234,135.10610400190234,4,43.0,8.030836940836942,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.728746499650001,27.274469541409992,-0.0748918561267533,8.301854943709555,7.847881679608478,7.847881679608478,,,,,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,1.814241878581272,7.4745791409013185,1.4172110105322178,54.0,0.815,0.0,0.6666666666666666,True,6.1125,6.1125,top70,-6.1125,0.8059610105322177,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jordan mason,,137.565,128.0,7.0,99.0,159.0
161,Keaton Mitchell,LAC,RB,159.6,60,180,19,,,159.6,3,20.0,5.228571428571428,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.566626519442243,24.621492128678987,0.0078855422074794,7.922197131279424,7.667732883210276,7.667732883210276,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.444,0.0,0.9074074074074074,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,keaton mitchell,,159.6,174.0,7.0,99.0,161.0
162,Tank Bigsby,PHI,RB,157.9,58,172,10,167.58,155.6492201029886,155.6492201029886,3,35.0,6.113708513708514,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.928454844837157,24.005475701574262,0.0310183565092332,8.868399502199232,8.054523613260399,8.054523613260399,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.815,0.0,0.8148148148148148,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tank bigsby,,162.74,187.0,7.0,99.0,161.0
163,Chris Rodriguez Jr.,JAX,RB,156.0,54,164,1,168.24,155.6492201029886,155.6492201029886,3,24.0,7.234188311688312,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,7.386487092891787,26.93223819301848,-0.0649129268051119,7.966664759862272,7.685910460282332,7.685910460282332,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.519,0.0,0.8518518518518519,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,chris rodriguez,,162.12,181.0,7.0,99.0,161.0
164,Malik Davis,DAL,RB,152.1,49,156,-8,,,152.1,2,14.0,5.114814814814815,1.2461538461538462,7.491790151433535,11.74653700580229,39.64076972639763,31.810494224886988,0.7303182362546796,6.850763250275072,27.76454483230664,-0.0868273028670925,6.262360495771144,7.1602353934937,7.1602353934937,,,,,8.578710188177853,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.071075830115577,7.4745791409013185,1.417211010532216,36.0,0.306,0.0,0.9166666666666666,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,malik davis,,152.1,156.0,7.0,99.0,161.0
165,Emari Demercado,KC,RB,144.4,47,145,-20,,,144.4,3,31.0,5.596392496392497,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.716985241553694,27.613963039014372,-0.083525555450601,6.621491622117189,7.136027564209637,7.136027564209637,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.667,0.0,0.8148148148148148,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,emari demercado,,144.4,138.0,7.0,99.0,161.0
166,Alvin Kamara,NO,RB,144.3,46,144,-22,156.69,135.10610400190234,135.10610400190234,9,126.0,13.69174066312031,2.9883040935672516,7.491790151433535,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.403528668149036,31.1047227926078,-0.100244041462722,11.447552342479153,9.34957032450475,9.34957032450475,,,,,6.229905191831054,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.764922830017088,7.4745791409013185,1.417211010532216,54.0,0.704,0.0,0.4074074074074074,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,alvin kamara,,150.495,150.0,7.0,99.0,161.0
167,Braelon Allen,NYJ,RB,156.9,57,168,1,,,156.9,2,21.0,4.220588235294118,1.8,7.491790151433535,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,6.353909795363961,22.61464750171116,0.0795504687838272,8.488010568007153,7.83832322135555,7.83832322135555,,,,,7.660530072142535,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.9571062914597328,7.4745791409013185,1.417211010532216,36.0,0.583,0.0,0.8888888888888888,True,6.1125,6.1125,top70,-6.1125,0.8059610105322159,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,braelon allen,,156.9,168.0,7.0,99.0,161.0
168,James Conner,ARI,RB,161.1,62,186,18,,,161.1,9,105.0,13.376917390068074,2.9883040935672516,7.486475067347081,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.252856469783724,31.326488706365502,-0.1003712913062825,11.246834427211198,9.25248645149749,9.25248645149749,,,,,6.229905191831054,pi_market (market-anchored),7.486475067347081,8.881784197001252e-16,7.486475067347082,1.4,8.886475067347082,1.764922830017088,7.4745791409013185,1.4118959264457631,54.0,0.593,0.0,0.5555555555555556,True,6.1125,6.1125,top70,-6.1125,0.800645926445763,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,james conner,,161.1,180.0,7.0,99.0,168.0
169,Najee Harris,NYG,RB,163.6,65,191,22,,,163.6,5,71.0,8.0116761543327,2.8181818181818183,7.481169871794871,11.74653700580229,39.64076972639763,14.06607958033464,0.5449304038355045,7.722587151552089,28.48186173853525,-0.0974539919076429,7.911461997015056,7.676982735451584,7.676982735451584,,,,,6.40104515424054,pi_market (market-anchored),7.481169871794871,8.881784197001252e-16,7.481169871794872,1.4,8.881169871794873,1.7890004407825812,7.4745791409013185,1.406590730893554,54.0,0.685,0.0,0.5555555555555556,True,6.1125,6.1125,top70,-6.1125,0.7953407308935541,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,najee harris,,163.6,191.0,7.0,99.0,169.0
170,Justice Hill,BAL,RB,170.1,67,203,33,,,170.1,6,66.0,7.653414986097913,2.778512396694215,7.481169871794871,11.74653700580229,39.64076972639763,14.266904035972972,0.5484435532024233,7.558948263587796,28.79671457905544,-0.0993049427825585,7.654442460733883,7.559412226383588,7.559412226383588,,,,,6.442312493285963,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.7947579911071525,7.4745791409013185,1.4065907308935524,54.0,0.759,0.0,0.7037037037037037,True,6.1125,6.1125,top70,-6.1125,0.7953407308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,justice hill,,170.1,203.0,7.0,99.0,170.0
171,Ty Johnson,BUF,RB,181.9,68,204,33,,,181.9,7,84.0,5.898552680914886,2.953488372093023,7.481169871794871,11.74653700580229,39.64076972639763,13.42167793885904,0.5332788983394326,6.742529032960412,28.955509924709105,-0.0997404354412957,6.540208081729517,7.04200314851507,7.04200314851507,,,,,6.264180313757624,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.7697712159708137,7.4745791409013185,1.4065907308935524,54.0,0.796,0.0,0.8518518518518519,True,6.1125,6.1125,top70,-6.1125,0.7953407308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,ty johnson,,181.9,204.0,7.0,99.0,170.0
172,Tyler Shough,NO,QB,136.7,18,134,-38,155.18,135.10610400190234,135.10610400190234,1,,15.796,1.0,15.693481275118744,17.020112734744988,,49.5820100337899,0.744450896949701,15.71967984330801,,,,15.71967984330801,15.71967984330801,,,,,12.670638191565931,theta_star,15.71967984330801,0.0,15.71967984330801,0.0,15.71967984330801,2.517005978495674,15.166228061514008,0.5534517817940028,18.0,0.611,0.0,0.5555555555555556,False,10.125,10.6175,top70,0.0,0.5534517817940028,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tyler shough,,145.94,140.0,,99.0,172.0
173,Dallas Goedert,PHI,TE,105.3,9,105,-68,101.74,88.557584133917,88.557584133917,8,,11.7846,2.9767,10.353369451689588,6.695175531217138,,9.401292625995536,0.5840593435885442,10.948676425429948,,,,10.948676425429948,10.948676425429948,,,,,3.9103798259727647,theta_star,10.948676425429948,0.0,10.948676425429948,0.0,10.948676425429948,1.398281056507018,9.786079490785122,1.1625969346448262,54.0,0.722,0.0,0.5370370370370371,True,6.5875,3.725,top70,-6.5875,0.5038469346448261,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dallas goedert,,103.52,94.0,,99.0,173.0
174,Jaylin Noel,HOU,WR,163.3,80,189,15,,,163.3,1,8.0,7.725,1.0,8.413288726154798,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.281721848948651,23.991786447638603,0.0643010027222142,9.60866828071272,8.641786374151854,8.641786374151854,,,,,7.594752425403894,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,1.9486857655101677,7.920755406757527,0.4925333193972712,18.0,0.944,0.0,0.7777777777777778,False,4.65,4.6875,top70,0.0,0.4925333193972712,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jaylin noel,,163.3,189.0,5.0,99.0,174.0
175,Antonio Williams,WAS,WR,161.0,78,185,10,,,161.0,0,0.0,,0.0,8.413288726154798,10.782394134943546,43.140579588937385,inf,1.0,8.413288726154798,28.85968514715948,-0.053466890071857,,8.413288726154798,8.413288726154798,,,,,10.782394134943546,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,2.321895145666955,7.920755406757527,0.4925333193972712,,,,,False,4.65,4.6875,top70,0.0,0.4925333193972712,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,antonio williams,,161.0,179.0,5.0,99.0,174.0
176,Tucker Kraft,GB,TE,110.6,10,113,-63,100.26,88.557584133917,88.557584133917,3,,12.4089,2.3333,10.059453965152493,6.695175531217138,,11.993668949471097,0.6417555115226373,10.901130058111605,,,,10.901130058111605,10.901130058111605,,,,,4.2966657977701,theta_star,10.901130058111605,0.0,10.901130058111605,0.0,10.901130058111605,1.46571924285828,9.786079490785122,1.1150505673264828,54.0,0.722,0.0,0.6481481481481481,True,6.5875,3.725,top70,-6.5875,0.4563005673264827,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tucker kraft,,105.43,96.0,,99.0,176.0
177,Kyle Pitts,ATL,TE,78.5,5,80,-97,65.97,59.24211636071694,59.24211636071694,5,,10.3472,2.8182,10.353369451689588,6.695175531217138,,9.930036108083495,0.5972878014141912,10.350884938235604,,,,10.350884938235604,10.350884938235604,,,,,3.9989466731227745,theta_star,10.350884938235604,1.7763568394002505e-15,10.350884938235604,0.0,10.350884938235604,1.4140273464687263,9.786079490785122,0.5648054474504836,54.0,0.944,3.725,0.5740740740740741,True,6.5875,3.725,top70,-2.8625000000000003,0.2785554474504835,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,kyle pitts,,72.235,63.0,,99.0,177.0
178,Malik Willis,MIA,QB,159.9,24,182,4,167.16,155.6492201029886,155.6492201029886,3,,18.5738,2.0864,15.56658179584737,8.540768288565792,,22.9604590800454,0.7288750629102129,16.381913642263513,,,,16.381913642263513,16.381913642263513,,,,,6.225153023629942,theta_star,16.381913642263513,0.0,16.381913642263513,0.0,16.381913642263513,1.7642495605256563,15.166228061514008,1.215685580749506,54.0,0.222,0.0,0.9074074074074074,True,10.125,10.6175,top70,-10.125,0.203185580749506,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,malik willis,,163.53,190.0,,99.0,178.0
179,Omar Cooper Jr.,NYJ,WR,166.3,82,195,16,,,166.3,0,0.0,,0.0,8.115833333333333,11.422710913543565,36.420213460414466,inf,1.0,8.115833333333333,22.715947980835043,0.0901286053054733,,8.115833333333333,8.115833333333333,,,,,11.422710913543565,pi_market (market-anchored),8.115833333333333,0.0,8.115833333333333,0.0,8.115833333333333,2.3898442327423313,7.920755406757527,0.1950779265758058,,,,,False,4.65,4.6875,top70,0.0,0.1950779265758058,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,omar cooper,,166.3,195.0,5.0,99.0,179.0
180,Jordan Love,GB,QB,148.4,21,147,-33,159.42,141.0899819977556,141.0899819977556,5,,15.2994,2.8182,15.56658179584737,8.540768288565792,,16.99833291626099,0.6655807023094602,15.477231047324397,,,,15.477231047324397,15.477231047324397,,,,,5.684570555765986,theta_star,15.477231047324397,0.0,15.477231047324397,0.0,15.477231047324397,1.6859078497601798,15.166228061514008,0.31100298581039,54.0,0.87,8.945,0.2407407407407407,True,10.125,10.6175,top70,-1.1799999999999995,0.19300298581039,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jordan love,,153.91,158.0,,99.0,180.0
181,Jake Ferguson,DAL,TE,141.1,14,140,-41,112.55,100.27302497070912,100.27302497070912,4,,10.2421,2.6471,10.059453965152493,6.695175531217138,,10.571881591100038,0.612257289485432,10.130273633769004,,,,10.130273633769004,10.130273633769004,,,,,4.099170023372191,theta_star,10.130273633769004,-1.7763568394002505e-15,10.130273633769002,0.0,10.130273633769002,1.4316371787873126,9.786079490785122,0.3441941429838806,54.0,0.889,3.725,0.4814814814814814,True,6.5875,3.725,top70,-2.8625000000000003,0.0579441429838805,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jake ferguson,,126.82499999999999,119.0,,99.0,181.0
182,C.J. Stroud,HOU,QB,159.3,23,179,-3,166.01,155.6492201029886,155.6492201029886,3,,14.8445,2.3333,15.56658179584737,8.540768288565792,,20.5308797945428,0.7062165769154242,15.354446134116271,,,,15.354446134116271,15.354446134116271,,,,,6.031632144978739,theta_star,15.354446134116271,0.0,15.354446134116271,0.0,15.354446134116271,1.7366105126047606,15.166228061514008,0.1882180726022646,54.0,0.852,8.8,0.2407407407407407,True,10.125,10.6175,top70,-1.3249999999999993,0.0557180726022647,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cj stroud,,162.655,186.0,,99.0,182.0
183,Devaughn Vele,NO,WR,163.8,81,192,9,,,163.8,2,20.0,7.875,1.8,8.413288726154798,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,8.246262991109072,28.720054757015745,-0.0522542327410504,8.465998135339166,8.429643941088862,8.429643941088862,,,,,7.436722530772208,pi_market (market-anchored),8.413288726154798,1.7763568394002505e-15,8.4132887261548,0.0,8.4132887261548,1.9283052832438392,7.920755406757527,0.4925333193972729,36.0,0.611,0.0,0.75,True,4.65,4.6875,top70,-4.65,0.0275333193972728,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,devaughn vele,,163.8,192.0,5.0,99.0,183.0
184,Adonai Mitchell,NYJ,WR,162.4,79,187,3,,,162.4,2,25.0,5.867350427350427,1.8,8.413288726154798,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,7.623308934498196,23.89869952087611,0.0663770830781371,8.275766290881005,8.37061685747019,8.37061685747019,,,,,7.436722530772208,pi_market (market-anchored),8.413288726154798,1.7763568394002505e-15,8.4132887261548,0.0,8.4132887261548,1.9283052832438392,7.920755406757527,0.4925333193972729,36.0,0.917,0.0,0.8611111111111112,True,4.65,4.6875,top70,-4.65,0.0275333193972728,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,adonai mitchell,,162.4,183.0,5.0,99.0,183.0
