rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,exp_pick,board_slot,board_rank
155,Chris Rodriguez Jr.,JAX,RB,160.6,51,171,16,168.24,155.6492201029886,160.6,vet,3,24.0,7.234188311688312,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,7.386487092891787,26.93223819301848,-0.0649129268051119,7.966664759862272,7.685910460282332,7.685910460282332,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.519,0.0,0.8518518518518519,True,6.075,6.0,top70,-6.075,0.809711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,chris rodriguez,171.0,147.0,170
157,Alvin Kamara,NO,RB,132.8,43,130,-27,156.69,135.10610400190234,132.8,vet,9,126.0,13.69174066312031,2.9883040935672516,7.491790151433535,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.403528668149036,31.1047227926078,-0.100244041462722,11.447552342479153,9.34957032450475,9.34957032450475,,,,,6.229905191831054,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.764922830017088,7.4745791409013185,1.417211010532216,54.0,0.704,0.0,0.4074074074074074,True,6.075,6.0,top70,-6.075,0.809711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,alvin kamara,130.0,147.0,171
197,Juwan Johnson,NO,TE,160.3,22,170,-27,164.21,155.6492201029886,160.3,vet,6,,9.2564,2.9077,9.359024349638846,6.695175531217138,,9.624386202084434,0.5897453840592414,9.31692223649159,,,,9.31692223649159,9.31692223649159,,,,,3.9484488650016862,theta_star,9.31692223649159,0.0,9.31692223649159,0.0,9.31692223649159,1.4050709706277626,9.786079490785122,-0.4691572542935311,54.0,0.833,3.05,0.5740740740740741,True,7.025,3.725,top70,-3.975000000000001,-0.8666572542935312,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,juwan johnson,170.0,148.25000000000006,172
158,Emari Demercado,KC,RB,164.4,60,184,26,,,164.4,vet,3,31.0,5.596392496392497,2.3333333333333335,7.481169871794871,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.710706343675447,27.613963039014372,-0.083525555450601,6.621491622117189,7.12974866633139,7.12974866633139,,,,,6.94476122963473,pi_market (market-anchored),7.481169871794871,8.881784197001252e-16,7.481169871794872,1.4,8.881169871794873,1.8634324819583257,7.4745791409013185,1.406590730893554,54.0,0.667,0.0,0.8148148148148148,True,6.075,6.0,top70,-6.075,0.7990907308935541,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,emari demercado,184.0,151.0,173
161,James Conner,ARI,RB,163.1,57,179,18,,,163.1,vet,9,105.0,13.376917390068074,2.9883040935672516,7.481169871794871,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.250042800929824,31.326488706365502,-0.1003712913062825,11.246834427211198,9.249672782643591,9.249672782643591,,,,,6.229905191831054,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.764922830017088,7.4745791409013185,1.4065907308935524,54.0,0.593,0.0,0.5555555555555556,True,6.075,6.0,top70,-6.075,0.7990907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,james conner,179.0,152.0,174
159,Kimani Vidal,LAC,RB,172.2,67,197,38,,,172.2,vet,2,21.0,7.76111111111111,1.8,7.481169871794871,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,7.578546813126469,25.010266940451743,-0.005321242723605,9.298230447443531,8.11323037671754,8.11323037671754,,,,,7.660530072142535,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.9571062914597328,7.4745791409013185,1.4065907308935524,36.0,0.611,0.0,0.8333333333333334,True,6.075,6.0,top70,-6.075,0.7990907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,kimani vidal,197.0,152.0,175
163,Ty Johnson,BUF,RB,167.0,65,192,29,,,167.0,vet,7,84.0,5.898552680914886,2.953488372093023,7.481169871794871,11.74653700580229,39.64076972639763,13.42167793885904,0.5332788983394326,6.742529032960412,28.955509924709105,-0.0997404354412957,6.540208081729517,7.04200314851507,7.04200314851507,,,,,6.264180313757624,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.7697712159708137,7.4745791409013185,1.4065907308935524,54.0,0.796,0.0,0.8518518518518519,True,6.075,6.0,top70,-6.075,0.7990907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,ty johnson,192.0,152.0,176
160,Justice Hill,BAL,RB,163.6,58,180,20,,,163.6,vet,6,66.0,7.653414986097913,2.778512396694215,7.481169871794871,11.74653700580229,39.64076972639763,14.266904035972972,0.5484435532024233,7.558948263587796,28.79671457905544,-0.0993049427825585,7.654442460733883,7.559412226383588,7.559412226383588,,,,,6.442312493285963,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.7947579911071525,7.4745791409013185,1.4065907308935524,54.0,0.759,0.0,0.7037037037037037,True,6.075,6.0,top70,-6.075,0.7990907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,justice hill,180.0,152.0,177
162,AJ Dillon,CAR,RB,161.4,54,175,13,,,161.4,vet,5,60.0,3.8346224447225703,1.9918845807033363,7.481169871794871,11.74653700580229,39.64076972639763,19.901137902478485,0.6288341232066704,6.127695898757121,28.33401779603012,-0.0960132510610315,5.300816748793523,6.671897193177002,6.671897193177002,,,,,7.386623298758391,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.921799065818067,7.4745791409013185,1.4065907308935524,36.0,0.583,0.0,0.7777777777777778,True,6.075,6.0,top70,-6.075,0.7990907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,aj dillon,175.0,152.0,178
165,Baker Mayfield,TB,QB,128.1,17,127,-38,149.31,135.10610400190234,128.1,vet,8,,16.9162,2.9767,15.920930567961449,8.540768288565792,,16.093224653007262,0.653293385736417,16.265997063023576,,,,16.265997063023576,16.265997063023576,,,,,5.579627432027371,theta_star,16.265997063023576,0.0,16.265997063023576,0.0,16.265997063023576,1.670273545265471,15.166228061514008,1.0997690015095696,54.0,0.944,11.09,0.1296296296296296,True,14.445,10.6175,top70,-3.3550000000000004,0.7642690015095694,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,baker mayfield,127.0,157.0,179
166,Tyler Shough,NO,QB,136.7,18,135,-31,155.18,135.10610400190234,136.7,soph,1,,15.796,1.0,15.693481275118744,17.020112734744988,,49.5820100337899,0.744450896949701,15.71967984330801,,,,15.71967984330801,15.71967984330801,,,,,12.670638191565931,theta_star,15.71967984330801,0.0,15.71967984330801,0.0,15.71967984330801,2.517005978495674,15.166228061514008,0.5534517817940028,18.0,0.611,0.0,0.5555555555555556,False,14.445,10.6175,top70,0.0,0.5534517817940028,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tyler shough,135.0,158.0,180
168,Isaac TeSlaa,DET,WR,163.0,76,178,10,,,163.0,soph,1,5.0,10.12,1.0,8.413288726154798,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.739527794237162,24.528405201916495,0.0505907433915365,11.2086009658104,8.94761463941245,8.94761463941245,,,,,7.594752425403894,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,1.9486857655101677,7.920755406757527,0.4925333193972712,18.0,0.778,0.0,0.6666666666666666,False,4.65,4.6875,top70,0.0,0.4925333193972712,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,isaac teslaa,178.0,159.0,181
167,Travis Hunter,JAX,WR,163.8,77,181,14,117.02,100.27302497070912,163.8,rookie,0,0.0,,0.0,8.413288726154798,11.422710913543565,36.420213460414466,inf,1.0,8.413288726154798,,,,8.413288726154798,8.413288726154798,,,,,11.422710913543565,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,2.3898442327423313,7.920755406757527,0.4925333193972712,18.0,0.389,0.0,0.8333333333333334,False,4.65,4.6875,top70,0.0,0.4925333193972712,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,travis hunter,182.0,159.0,182
203,Brenton Strange,JAX,TE,163.8,23,181,-22,167.65,155.6492201029886,163.8,vet,3,,8.8983,2.3333,6.988390887251563,6.695175531217138,,11.993668949471097,0.6417555115226373,7.6726053003863806,,,,7.6726053003863806,7.6726053003863806,,,,,4.2966657977701,theta_star,7.6726053003863806,0.0,7.6726053003863806,0.0,7.6726053003863806,1.46571924285828,9.786079490785122,-2.1134741903987413,54.0,0.611,0.0,0.7222222222222222,True,7.025,3.725,top70,-7.025,-2.8159741903987414,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,brenton strange,181.0,159.0,183
172,Cyrus Allen,KC,WR,166.3,79,190,18,,,166.3,rookie,0,0.0,,0.0,8.115833333333333,11.422710913543565,36.420213460414466,inf,1.0,8.115833333333333,23.55373032169747,0.0736999584709658,,8.115833333333333,8.115833333333333,,,,,11.422710913543565,pi_market (market-anchored),8.115833333333333,0.0,8.115833333333333,0.0,8.115833333333333,2.3898442327423313,7.920755406757527,0.1950779265758058,,,,,False,4.65,4.6875,top70,0.0,0.1950779265758058,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cyrus allen,191.0,161.0,184
173,Germie Bernard,PIT,WR,164.9,78,186,13,,,164.9,rookie,0,0.0,,0.0,8.115833333333333,11.422710913543565,36.420213460414466,inf,1.0,8.115833333333333,22.748802190280628,0.0895222466930964,,8.115833333333333,8.115833333333333,,,,,11.422710913543565,pi_market (market-anchored),8.115833333333333,0.0,8.115833333333333,0.0,8.115833333333333,2.3898442327423313,7.920755406757527,0.1950779265758058,,,,,False,4.65,4.6875,top70,0.0,0.1950779265758058,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,germie bernard,186.0,161.0,185
204,Chig Okonkwo,WAS,TE,164.8,24,185,-19,168.95,164.80000000000004,164.8,vet,4,,7.1616,2.6471,5.751710643142784,6.695175531217138,,10.571881591100038,0.612257289485432,6.2983849638962415,,,,6.2983849638962415,6.2983849638962415,,,,,4.099170023372191,theta_star,6.2983849638962415,0.0,6.2983849638962415,0.0,6.2983849638962415,1.4316371787873126,9.786079490785122,-3.4876945268888804,54.0,0.926,3.525,0.6666666666666666,True,7.025,3.725,top70,-3.5000000000000004,-3.837694526888881,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,chig okonkwo,185.0,161.8,186
174,Adonai Mitchell,NYJ,WR,160.7,75,172,-2,,,160.7,vet,2,25.0,5.867350427350427,1.8,8.413288726154798,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,7.623308934498196,23.89869952087611,0.0663770830781371,8.275766290881005,8.37061685747019,8.37061685747019,,,,,7.436722530772208,pi_market (market-anchored),8.413288726154798,1.7763568394002505e-15,8.4132887261548,0.0,8.4132887261548,1.9283052832438392,7.920755406757527,0.4925333193972729,36.0,0.917,0.0,0.8611111111111112,True,4.65,4.6875,top70,-4.65,0.0275333193972728,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,adonai mitchell,172.0,163.0,187
175,Jalen Nailor,LV,WR,159.5,73,165,-10,,,159.5,vet,4,28.0,7.406666666666666,2.6470588235294117,8.413288726154798,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,8.012483066485133,27.50171115674196,-0.0471161693094467,8.179532459449918,8.320214236284976,8.320214236284976,,,,,6.489179463816703,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,1.8012744743398634,7.920755406757527,0.4925333193972712,54.0,0.648,0.0,0.8333333333333334,True,4.65,4.6875,top70,-4.65,0.0275333193972711,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen nailor,165.0,164.0,188
176,Cooper Kupp,SEA,WR,159.7,74,167,-9,168.79,155.8024390052992,159.7,vet,9,117.0,11.972698629472545,2.9883040935672516,8.413288726154798,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,9.935123789983876,33.21286789869952,-0.1542231005791077,10.359972885105346,9.24559865722797,9.24559865722797,,,,,6.172353169645584,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,0.0,8.413288726154798,1.756751714051474,7.920755406757527,0.4925333193972712,54.0,0.741,0.0,0.6296296296296297,True,4.65,4.6875,top70,-4.65,0.0275333193972711,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cooper kupp,167.0,164.0,189
179,Tory Horton,SEA,WR,169.3,81,195,16,,,169.3,soph,1,6.0,10.85,1.0,7.737402755974185,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.332377922405772,23.756331279945243,0.0694500194420301,11.94375171987521,8.541449337866485,8.541449337866485,,,,,7.594752425403894,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,0.0,7.737402755974185,1.9486857655101677,7.920755406757527,-0.183352650783342,18.0,0.444,0.0,0.7777777777777778,False,4.65,4.6875,top70,0.0,-0.183352650783342,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tory horton,195.0,166.0,190
181,Zachariah Branch,ATL,WR,172.5,83,198,17,,,172.5,rookie,0,0.0,,0.0,7.737402755974185,11.422710913543565,36.420213460414466,inf,1.0,7.737402755974185,22.42573579739904,0.0953557197126753,,7.737402755974185,7.737402755974185,,,,,11.422710913543565,pi_market (market-anchored),7.737402755974185,-8.881784197001252e-16,7.737402755974184,0.0,7.737402755974184,2.3898442327423313,7.920755406757527,-0.1833526507833429,,,,,False,4.65,4.6875,top70,0.0,-0.1833526507833429,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,zachariah branch,198.0,167.0,191
180,Omar Cooper Jr.,NYJ,WR,168.2,80,193,13,,,168.2,rookie,0,0.0,,0.0,7.737402755974185,11.422710913543565,36.420213460414466,inf,1.0,7.737402755974185,22.715947980835043,0.0901286053054733,,7.737402755974185,7.737402755974185,,,,,11.422710913543565,pi_market (market-anchored),7.737402755974185,-8.881784197001252e-16,7.737402755974184,0.0,7.737402755974184,2.3898442327423313,7.920755406757527,-0.1833526507833429,,,,,False,4.65,4.6875,top70,0.0,-0.1833526507833429,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,omar cooper,193.0,167.0,192
182,Malik Willis,MIA,QB,159.9,24,168,-14,167.16,155.6492201029886,159.9,vet,3,,18.5738,2.0864,15.56658179584737,8.540768288565792,,22.9604590800454,0.7288750629102129,16.381913642263513,,,,16.381913642263513,16.381913642263513,,,,,6.225153023629942,theta_star,16.381913642263513,0.0,16.381913642263513,0.0,16.381913642263513,1.7642495605256563,15.166228061514008,1.215685580749506,54.0,0.222,0.0,0.9074074074074074,True,14.445,10.6175,top70,-14.445,-0.2288144192504941,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,malik willis,168.0,169.0,193
183,Jordan Love,GB,QB,148.4,21,147,-36,159.42,141.0899819977556,148.4,vet,5,,15.2994,2.8182,15.56658179584737,8.540768288565792,,16.99833291626099,0.6655807023094602,15.477231047324397,,,,15.477231047324397,15.477231047324397,,,,,5.684570555765986,theta_star,15.477231047324397,0.0,15.477231047324397,0.0,15.477231047324397,1.6859078497601798,15.166228061514008,0.31100298581039,54.0,0.87,8.945,0.2407407407407407,True,14.445,10.6175,top70,-5.5,-0.23899701418961,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jordan love,147.0,170.0,194
185,C.J. Stroud,HOU,QB,159.3,23,164,-21,166.01,155.6492201029886,159.3,vet,3,,14.8445,2.3333,15.56658179584737,8.540768288565792,,20.5308797945428,0.7062165769154242,15.354446134116271,,,,15.354446134116271,15.354446134116271,,,,,6.031632144978739,theta_star,15.354446134116271,0.0,15.354446134116271,0.0,15.354446134116271,1.7366105126047606,15.166228061514008,0.1882180726022646,54.0,0.852,8.8,0.2407407407407407,True,14.445,10.6175,top70,-5.645,-0.3762819273977353,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cj stroud,164.0,171.0,195
187,Darnell Mooney,NYG,WR,178.5,87,203,16,,,178.5,vet,6,85.0,8.112313223269105,2.9076923076923076,7.737402755974185,10.782394134943546,43.140579588937385,14.836707266036669,0.579126763028035,7.89519253791927,28.840520191649556,-0.053290657430394,8.627990559278608,8.112227327558669,8.112227327558669,,,,,6.244373013062324,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,0.0,7.737402755974185,1.766970997648564,7.920755406757527,-0.183352650783342,54.0,0.833,2.2,0.7037037037037037,True,4.65,4.6875,top70,-2.45,-0.428352650783342,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,darnell mooney,203.0,172.0,196
188,Kyler Murray,MIN,QB,145.0,20,144,-44,150.52,135.10610400190234,145.0,vet,7,,16.9978,2.9535,15.693481275118744,8.540768288565792,,16.219638335739536,0.6550634883280957,16.14338842618763,,,,16.14338842618763,16.14338842618763,,,,,5.594745468109887,theta_star,16.14338842618763,0.0,16.14338842618763,0.0,16.14338842618763,1.6725348229722885,15.166228061514008,0.9771603646736242,54.0,0.556,0.0,0.4629629629629629,True,14.445,10.6175,top70,-14.445,-0.4673396353263759,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,kyler murray,144.0,173.0,197
192,Kayshon Boutte,NE,WR,169.6,82,196,4,,,169.6,vet,3,27.0,8.365677179962894,2.3333333333333335,7.737402755974185,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,7.968834990861742,24.320328542094455,0.0563413362066624,9.990552158972164,8.567376700418498,8.567376700418498,,,,,6.810573101316178,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,0.0,7.737402755974185,1.84534185197705,7.920755406757527,-0.183352650783342,54.0,0.593,0.0,0.7962962962962963,True,4.65,4.6875,top70,-4.65,-0.6483526507833421,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,kayshon boutte,196.0,174.0,198
