rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,post_var,arm,value_prior,view_shift,value_post_views,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers
180,Pat Freiermuth,PIT,TE,152.0,15,149,-31,vet,5,,8.9306,2.8182,9.359024349638846,6.695175531217138,,9.930036108083495,0.5972878014141912,9.186492637868092,3.9989466731227745,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.4140273464687263,7.866194788922053,1.4928295607167925,54.0,0.796,1.8,0.7037037037037037,True,7.025,-5.2250000000000005,0.9703295607167924,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
181,Tyler Allgeier,ARI,RB,161.4,55,175,-6,vet,4,66.0,7.3572058823529405,2.6470588235294117,7.481169871794871,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.426677284461192,6.582947187996207,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.8142418785812722,6.209252692992744,1.271917178802127,54.0,0.944,2.675,0.6666666666666666,True,6.1499999999999995,-3.4749999999999996,0.9244171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
182,Samaje Perine,CIN,RB,165.1,62,188,6,vet,9,102.0,6.062123888543826,2.9883040935672516,7.481169871794871,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,6.8147305447979925,6.229905191831054,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.764922830017088,6.209252692992744,1.271917178802127,54.0,0.907,2.525,0.7962962962962963,True,6.1499999999999995,-3.6249999999999996,0.909417178802127,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
183,Tyquan Thornton,KC,WR,178.9,88,204,21,vet,4,28.0,6.785814814814815,2.6470588235294117,7.737402755974185,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,7.358509974025791,6.489179463816703,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.8012744743398634,6.381994555367663,1.3554082006065222,54.0,0.463,0.0,0.9259259259259259,True,4.6625,-4.6625,0.8891582006065222,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
184,Christian Kirk,SF,WR,178.4,86,202,18,vet,8,102.0,8.14243324188307,2.9766536964980546,7.737402755974185,10.782394134943546,43.140579588937385,14.492979025303148,0.5734031673209011,7.910187478401392,6.182658948278936,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.7582176981646693,6.381994555367663,1.3554082006065222,54.0,0.574,0.0,0.7407407407407407,True,4.6625,-4.6625,0.8891582006065222,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
185,Ryan Flournoy,DAL,WR,176.7,85,201,16,vet,2,16.0,7.672727272727273,1.8,7.737402755974185,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,7.717334585113689,7.436722530772208,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.9283052832438394,6.381994555367663,1.3554082006065222,36.0,0.667,0.0,0.8333333333333334,True,4.6625,-4.6625,0.8891582006065222,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
186,Dontayvion Wicks,PHI,WR,174.3,84,200,14,vet,3,40.0,6.8636904761904765,2.3333333333333335,7.737402755974185,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,7.415560615281409,6.810573101316178,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.8453418519770501,6.381994555367663,1.3554082006065222,54.0,0.833,0.0,0.7037037037037037,True,4.6625,-4.6625,0.8891582006065222,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
187,Kayshon Boutte,NE,WR,169.6,82,196,9,vet,3,27.0,8.365677179962894,2.3333333333333335,7.737402755974185,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,7.968834990861742,6.810573101316178,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.8453418519770501,6.381994555367663,1.3554082006065222,54.0,0.593,0.0,0.7962962962962963,True,4.6625,-4.6625,0.8891582006065222,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
188,Brian Robinson Jr.,ATL,RB,164.9,61,186,-2,vet,4,57.0,7.514142857142857,2.6470588235294117,7.481169871794871,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.495664268851759,6.582947187996207,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.8142418785812722,6.209252692992744,1.271917178802127,54.0,0.852,2.1,0.5185185185185185,True,6.1499999999999995,-4.049999999999999,0.8669171788021272,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
189,T.J. Hockenson,MIN,TE,153.1,16,150,-39,vet,7,,9.5258,2.9535,9.359024349638846,6.695175531217138,,9.475140599221572,0.5859588967086264,9.428076323916514,3.923097667542586,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.4005530456827735,7.866194788922053,1.4928295607167925,54.0,0.741,0.3,0.5185185185185185,True,7.025,-6.7250000000000005,0.8203295607167924,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
190,Dalton Kincaid,BUF,TE,153.4,17,152,-38,vet,3,,10.108,2.3333,9.359024349638846,6.695175531217138,,11.993668949471097,0.6417555115226373,9.627340748384478,4.2966657977701,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.4657192428582801,7.866194788922053,1.4928295607167925,54.0,0.759,0.0,0.6111111111111112,True,7.025,-7.025,0.7903295607167924,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
191,Ray Davis,BUF,RB,161.4,53,175,-16,vet,2,26.0,6.1187499999999995,1.8,7.481169871794871,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,7.007255130798449,7.660530072142535,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.9571062914597326,6.209252692992744,1.271917178802127,36.0,0.944,0.525,0.75,True,6.1499999999999995,-5.624999999999999,0.7094171788021272,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
192,Isiah Pacheco,DET,RB,148.9,46,148,-44,vet,4,50.0,8.348800366300367,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.868518136630899,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.8142418785812722,6.209252692992744,1.2825374584407916,54.0,0.63,0.0,0.6481481481481481,True,6.1499999999999995,-6.1499999999999995,0.6675374584407916,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
193,Tank Bigsby,PHI,RB,155.6,47,154,-39,vet,3,35.0,6.113708513708514,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.928454844837157,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.8634324819583254,6.209252692992744,1.2825374584407907,54.0,0.815,0.0,0.8148148148148148,True,6.1499999999999995,-6.1499999999999995,0.6675374584407907,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
194,Chris Rodriguez Jr.,JAX,RB,160.6,51,171,-23,vet,3,24.0,7.234188311688312,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,7.386487092891787,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.8634324819583254,6.209252692992744,1.2825374584407907,54.0,0.519,0.0,0.8518518518518519,True,6.1499999999999995,-6.1499999999999995,0.6675374584407907,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
195,Keaton Mitchell,LAC,RB,157.1,49,159,-36,vet,3,20.0,5.228571428571428,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.566626519442243,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.8634324819583254,6.209252692992744,1.2825374584407907,54.0,0.444,0.0,0.9074074074074074,True,6.1499999999999995,-6.1499999999999995,0.6675374584407907,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
196,Alvin Kamara,NO,RB,132.8,43,130,-66,vet,9,126.0,13.69174066312031,2.9883040935672516,7.491790151433535,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.403528668149036,6.229905191831054,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.764922830017088,6.209252692992744,1.2825374584407907,54.0,0.704,0.0,0.4074074074074074,True,6.1499999999999995,-6.1499999999999995,0.6675374584407907,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
197,Emari Demercado,KC,RB,164.4,60,184,-13,vet,3,31.0,5.596392496392497,2.3333333333333335,7.481169871794871,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.710706343675447,6.94476122963473,pi_market (market-anchored),7.481169871794871,8.881784197001252e-16,7.481169871794872,1.8634324819583254,6.209252692992744,1.271917178802128,54.0,0.667,0.0,0.8148148148148148,True,6.1499999999999995,-6.1499999999999995,0.656917178802128,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
198,Justice Hill,BAL,RB,163.6,58,180,-18,vet,6,66.0,7.653414986097913,2.778512396694215,7.481169871794871,11.74653700580229,39.64076972639763,14.266904035972972,0.5484435532024233,7.558948263587796,6.442312493285963,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.7947579911071523,6.209252692992744,1.271917178802127,54.0,0.759,0.0,0.7037037037037037,True,6.1499999999999995,-6.1499999999999995,0.6569171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
199,James Conner,ARI,RB,163.1,57,179,-20,vet,9,105.0,13.376917390068074,2.9883040935672516,7.481169871794871,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.250042800929824,6.229905191831054,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.764922830017088,6.209252692992744,1.271917178802127,54.0,0.593,0.0,0.5555555555555556,True,6.1499999999999995,-6.1499999999999995,0.6569171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
200,AJ Dillon,CAR,RB,161.4,54,175,-25,vet,5,60.0,3.8346224447225703,1.9918845807033363,7.481169871794871,11.74653700580229,39.64076972639763,19.901137902478485,0.6288341232066704,6.127695898757121,7.386623298758391,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.921799065818067,6.209252692992744,1.271917178802127,36.0,0.583,0.0,0.7777777777777778,True,6.1499999999999995,-6.1499999999999995,0.6569171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
201,Ty Johnson,BUF,RB,167.0,65,192,-9,vet,7,84.0,5.898552680914886,2.953488372093023,7.481169871794871,11.74653700580229,39.64076972639763,13.42167793885904,0.5332788983394326,6.742529032960412,6.264180313757624,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.7697712159708137,6.209252692992744,1.271917178802127,54.0,0.796,0.0,0.8518518518518519,True,6.1499999999999995,-6.1499999999999995,0.6569171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
202,Kimani Vidal,LAC,RB,172.2,67,197,-5,vet,2,21.0,7.76111111111111,1.8,7.481169871794871,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,7.5785468131264695,7.660530072142535,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.9571062914597326,6.209252692992744,1.271917178802127,36.0,0.611,0.0,0.8333333333333334,True,6.1499999999999995,-6.1499999999999995,0.6569171788021271,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
203,Brenton Strange,JAX,TE,163.8,23,181,-22,vet,3,,8.8983,2.3333,6.988390887251563,6.695175531217138,,11.993668949471097,0.6417555115226373,7.6726053003863806,4.2966657977701,pi_market (market-anchored),6.988390887251563,0.0,6.988390887251563,1.4657192428582801,7.866194788922053,-0.8778039016704904,54.0,0.611,0.0,0.7222222222222222,True,7.025,-7.025,-1.5803039016704905,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
204,Chig Okonkwo,WAS,TE,164.8,24,185,-19,vet,4,,7.1616,2.6471,5.751710643142784,6.695175531217138,,10.571881591100038,0.612257289485432,6.2983849638962415,4.099170023372191,pi_market (market-anchored),5.751710643142784,0.0,5.751710643142784,1.4316371787873126,7.866194788922053,-2.1144841457792696,54.0,0.926,3.525,0.6666666666666666,True,7.025,-3.5000000000000004,-2.4644841457792697,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
