gsis_id,player,pos,team,adp,adp_rank_pos,board_value,window,seasons_in_window,n_seasons,n_games,n_games_played,n_seasons_partial,share_games_partial,partial_flag,thin_flag,no_nfl_rows,mean,sd,sigma_W,cv,cv_sd,min,p10,p25,median,p75,p90,max,iqr,mad,skew,boom_thresh,bust_thresh,k_boom,k_bust,boom_raw,boom_eb,boom_eb_pop,bust_raw,bust_eb,bust_eb_pop,eb_boom_prior_n,eb_bust_prior_n,eb_degenerate,adv_games,adv_target_share,adv_air_yards_share,adv_adot,adv_adot_nflverse,adv_yac_per_rec,adv_rz_target_share,adv_snap_share,adv_targets_pg,adv_wopr,adv_catch_rate,adv_separation,adv_deep_target_rate,adv_carry_share,adv_touches_pg,adv_ybc_per_att,adv_yac_per_att,adv_box8_rate,adv_ryoe_per_att,adv_gl5_carries_pg,adv_goal_to_go_pg,adv_explosive_run_rate,adv_attempts_pg,adv_epa_per_dropback,adv_cpoe,adv_rush_share_of_ppr,adv_designed_rushes_pg,adv_aggressiveness,adv_sack_rate
00-0038128,Malik Willis,QB,MIA,159.9,24,15.56658179584737,season_2024,2024,1,3,6,1,1.0,True,True,False,14.033333333333333,10.858385392558754,10.858385392558754,0.7737566788046618,0.7737566788046618,,,,,,,,,,,20.9,9.7,1.0,1.0,0.3333333333333333,0.34010573329258703,0.2860617469686512,0.3333333333333333,0.15922864395579278,0.21132762357084914,6.930693313486971,31.040821462540706,False,12.0,,,8.75531914893617,,,,,,,,,,,,,,,,0.1666666666666666,,,7.833333333333333,0.4197531890700406,12.977500788627133,0.4356846473029046,2.25,,0.1162790697674418
00-0038128,Malik Willis,QB,MIA,159.9,24,15.56658179584737,season_2022,2022,1,3,7,1,1.0,True,True,False,6.286666666666666,4.50005925886908,4.500059258869079,0.715810062386386,0.7158100623863861,,,,,,,,,,,20.9,9.7,0.0,2.0,0.0,0.22571530220887293,0.14651795946055582,0.6666666666666666,0.2836425717515041,0.2757439950248889,5.3881567551227425,7.178034828469997,False,12.0,,,8.75531914893617,,,,,,,,,,,,,,,,0.1666666666666666,,,7.833333333333333,0.4197531890700406,12.977500788627133,0.4356846473029046,2.25,,0.1162790697674418
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,career,2023|2024|2025,3,49,49,0,0.0,False,False,False,19.834693877551018,10.695200462131137,10.627101386900758,0.5357834838544472,0.5392168151501449,5.3,7.9,11.6,19.3,25.4,32.960000000000015,55.4,13.799999999999999,10.3782,1.097613790331694,13.8,3.2,33.0,0.0,0.673469387755102,0.6392919027093522,0.6197901593425282,0.0,0.01818850083160407,0.03282390432935654,5.653017870488401,6.365386265847006,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,last3,2023|2024|2025,3,49,49,0,0.0,False,False,False,19.834693877551018,10.695200462131137,10.627101386900758,0.5357834838544472,0.5392168151501449,5.3,7.9,11.6,19.3,25.4,32.960000000000015,55.4,13.799999999999999,10.3782,1.097613790331694,13.8,3.2,33.0,0.0,0.673469387755102,0.642531624049259,0.6414691458363293,0.0,0.016181117517136252,0.020466859926879695,5.184829239698514,5.94608168493616,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,recent,2025,1,17,17,0,0.0,False,False,False,21.582352941176474,13.52720570249625,13.527205702496248,0.6267715915574712,0.6267715915574713,5.8,7.0600000000000005,11.6,19.4,26.9,37.480000000000004,55.4,15.299999999999999,11.564279999999998,1.06655111410954,13.8,3.2,12.0,0.0,0.7058823529411765,0.6273334323238855,0.6283513036543092,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,season_2025,2025,1,17,17,0,0.0,False,False,False,21.582352941176474,13.52720570249625,13.527205702496248,0.6267715915574712,0.6267715915574713,5.8,7.0600000000000005,11.6,19.4,26.9,37.480000000000004,55.4,15.299999999999999,11.564279999999998,1.06655111410954,13.8,3.2,12.0,0.0,0.7058823529411765,0.6273334323238855,0.6283513036543092,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,season_2024,2024,1,17,17,0,0.0,False,False,False,21.34705882352941,8.715870413149998,8.715870413149998,0.40829373663144114,0.40829373663144114,10.4,12.52,16.3,19.3,25.4,29.84,46.0,9.099999999999998,8.302559999999996,1.441800719408226,13.8,3.2,14.0,0.0,0.8235294117647058,0.7461425875717276,0.7422697228187807,0.0,0.029098532342942064,0.046838007330776595,3.7802926863406805,4.704171211956229,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,1.6,1,20.36005025856496,season_2023,2023,1,15,15,0,0.0,False,False,False,16.14,8.667657452523473,8.667657452523473,0.5370295819407356,0.5370295819407356,5.3,7.040000000000001,9.05,12.6,24.4,27.04,29.9,15.349999999999998,9.19212,0.31345864847300375,13.8,3.2,7.0,0.0,0.4666666666666667,0.44343593365705203,0.42323753760276395,0.0,0.024945665897580967,0.03742688445522627,4.174250290539862,3.502348386913935,False,49.0,0.1385176184690158,,0.2232456140350877,,8.402209944751382,,0.5988460370482842,,,,,,0.4573170731707317,17.46938775510204,3.1742222222222223,2.174962962962963,17.777777777777782,0.6773170407078253,0.7755102040816326,1.1428571428571428,0.1407407407407407,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,career,2023|2024|2025,3,50,51,0,0.0,False,False,False,19.169999999999998,8.479946332136683,8.199361219357693,0.427718373466755,0.44235505123300384,0.4,9.94,11.9,19.5,25.325,29.85,39.9,13.424999999999999,9.711030000000001,0.16084053096320863,13.8,3.2,34.0,1.0,0.68,0.6457732780433918,0.6265734444238428,0.02,0.035607196314993254,0.050215005072548106,5.653017870488401,6.365386265847006,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,last3,2023|2024|2025,3,50,51,0,0.0,False,False,False,19.169999999999998,8.479946332136683,8.199361219357693,0.427718373466755,0.44235505123300384,0.4,9.94,11.9,19.5,25.325,29.85,39.9,13.424999999999999,9.711030000000001,0.16084053096320863,13.8,3.2,34.0,1.0,0.68,0.6490092806964882,0.64816813152857,0.02,0.033766243282034335,0.03889050269487126,5.184829239698514,5.94608168493616,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,recent,2025,1,17,17,0,0.0,False,False,False,21.811764705882354,10.258404015302597,10.258404015302597,0.47031517869510286,0.47031517869510286,5.8,8.56,14.7,21.2,29.8,32.5,39.9,15.100000000000001,12.75036,0.004662761871547447,13.8,3.2,13.0,0.0,0.7647058823529411,0.673407185067635,0.6768475203784754,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,season_2025,2025,1,17,17,0,0.0,False,False,False,21.811764705882354,10.258404015302597,10.258404015302597,0.47031517869510286,0.47031517869510286,5.8,8.56,14.7,21.2,29.8,32.5,39.9,15.100000000000001,12.75036,0.004662761871547447,13.8,3.2,13.0,0.0,0.7647058823529411,0.673407185067635,0.6768475203784754,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,season_2024,2024,1,17,17,0,0.0,False,False,False,20.099999999999998,6.6365465416886815,6.636546541688683,0.33017644486013353,0.3301764448601334,10.3,11.12,14.5,21.5,24.8,27.060000000000002,31.3,10.3,7.857780000000001,-0.06717741259831912,13.8,3.2,13.0,0.0,0.7647058823529411,0.6980200699973086,0.6919388689379475,0.0,0.029098532342942064,0.046838007330776595,3.7802926863406805,4.704171211956229,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,2.0,2,19.40125646412411,season_2023,2023,1,16,17,0,0.0,False,False,False,15.375,7.170913470402499,7.170913470402499,0.46640087612373976,0.46640087612373976,0.4,7.95,11.425,15.3,19.925,23.65,27.3,8.5,6.59757,-0.24001869016769856,13.8,3.2,8.0,1.0,0.5,0.47102377748408797,0.45251397774196245,0.0625,0.07494243114646144,0.08883297031815,4.174250290539862,3.502348386913935,False,51.0,0.1666666666666666,,0.3160919540229885,,9.596464646464646,,0.7396853665776195,,,,,,0.5388219544846051,19.666666666666668,2.622360248447205,2.231428571428571,15.527950310559016,0.668007944562062,0.5686274509803921,0.9607843137254902,0.1246882793017456,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,career,2017|2018|2019|2020|2021|2022|2023|2024|2025,9,112,112,3,0.125,True,False,False,22.457678571428573,9.882529400675333,8.829525933541973,0.3931628955084965,0.4400512443547137,3.5,8.990000000000002,14.6,22.65,28.1,35.02,48.7,13.500000000000002,10.155809999999997,0.3824947529652204,13.8,3.2,87.0,0.0,0.7767857142857143,0.7559451800984521,0.746457627600869,0.0,0.008507667705123699,0.015241654834471525,5.653017870488401,6.365386265847006,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,last3,2023|2024|2025,3,37,37,1,0.10810810810810811,True,False,False,23.127027027027033,9.300945252101132,8.667007738553048,0.37475667444952987,0.40216778582183216,7.8,12.54,16.3,22.7,27.9,34.62,48.7,11.599999999999998,8.8956,0.6311929808498612,13.8,3.2,31.0,0.0,0.8378378378378378,0.777897337067656,0.7820813329819325,0.0,0.02070244758003099,0.026581362269623262,5.184829239698514,5.94608168493616,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,recent,2025,1,17,17,0,0.0,False,False,False,24.505882352941175,8.22446583282429,8.22446583282429,0.3356119038838525,0.3356119038838525,9.8,14.1,17.6,24.1,28.1,34.62,39.1,10.5,9.636899999999999,-0.09974150113723049,13.8,3.2,15.0,0.0,0.8823529411764706,0.7655546905551339,0.7738399538268076,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2025,2025,1,17,17,0,0.0,False,False,False,24.505882352941175,8.22446583282429,8.22446583282429,0.3356119038838525,0.3356119038838525,9.8,14.1,17.6,24.1,28.1,34.62,39.1,10.5,9.636899999999999,-0.09974150113723049,13.8,3.2,15.0,0.0,0.8823529411764706,0.7655546905551339,0.7738399538268076,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2024,2024,1,4,4,1,1.0,True,True,False,11.95,4.3730233629988,4.373023362998799,0.3659433776568033,0.36594337765680335,,,,,,,,,,,13.8,3.2,2.0,0.0,0.5,0.4505050769667925,0.4000576120697565,0.0,0.0725582611610784,0.12535003918195478,3.7802926863406805,4.704171211956229,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2023,2023,1,16,16,0,0.0,False,False,False,24.456249999999997,9.71026733239959,9.710267332399592,0.3970464536631574,0.39704645366315733,13.1,14.0,19.225,22.55,26.875,36.3,48.7,7.649999999999999,7.116479999999998,1.278863546720005,13.8,3.2,14.0,0.0,0.875,0.7684325988078488,0.757073744175252,0.0,0.023666555023204448,0.03542810679894588,4.174250290539862,3.502348386913935,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2022,2022,1,17,17,0,0.0,False,False,False,20.962352941176473,8.522299813879295,8.522299813879293,0.4065526345155123,0.4065526345155124,8.2,11.66,15.7,17.7,25.8,30.1,40.26,10.100000000000001,8.450819999999998,0.5251597443341794,13.8,3.2,13.0,0.0,0.7647058823529411,0.6639149211458277,0.6317783752987031,0.0,0.0285435534040114,0.05575491146459146,5.127483853804041,4.111218383309665,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2021,2021,1,7,7,1,1.0,True,True,False,18.214285714285715,10.146334078774226,10.146334078774226,0.5570536356974084,0.5570536356974084,,,,,,,,,,,13.8,3.2,5.0,0.0,0.7142857142857143,0.5611780934896905,0.5257826182610296,0.0,0.0536570917284056,0.0820907971102942,7.362944800586369,15.08101331980317,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2020,2020,1,3,3,1,1.0,True,True,False,30.133333333333336,6.31057313826037,6.310573138260371,0.20942167494226893,0.2094216749422689,,,,,,,,,,,13.8,3.2,3.0,0.0,1.0,0.6717930241600949,0.5524299614335462,0.0,0.06163501692668825,0.13876755234352614,4.566235446427961,3.894230656662879,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2019,2019,1,16,16,0,0.0,False,False,False,29.450000000000003,9.94746198786404,9.94746198786404,0.33777460060658876,0.33777460060658876,7.3,19.45,24.075,28.950000000000003,35.099999999999994,40.25,47.7,11.024999999999995,8.524949999999997,-0.2969023697552902,13.8,3.2,15.0,0.0,0.9375,0.8671424053875578,0.7851990436682456,0.0,0.013778629486148924,0.04035265343034732,2.667823056503614,1.5012646138128205,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2018,2018,1,16,16,0,0.0,False,False,False,24.09375,10.422313802606407,10.422313802606407,0.43257333551673804,0.43257333551673804,5.0,13.55,16.25,23.8,30.125,34.75,46.7,13.875,10.45233,0.2770822504044473,13.8,3.2,13.0,0.0,0.8125,0.7876876264790709,0.7205075457206148,0.0,0.011103500063637518,0.04746404852774489,4.569164221942981,63.78140078958904,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0033280,Christian McCaffrey,RB,SF,5.3,3,19.16094009296026,season_2017,2017,1,16,16,0,0.0,False,False,False,14.2875,5.790207250176802,5.7902072501768025,0.40526384953118477,0.4052638495311847,7.8,8.350000000000001,9.875,11.649999999999999,20.1,21.549999999999997,25.6,10.225000000000001,4.892579999999997,0.6400641577161629,13.8,3.2,7.0,0.0,0.4375,0.40809775241159746,0.39757649657045746,0.0,0.013440493662072662,0.060015232054858106,4.046655725622283,0.7240382673772772,False,37.0,0.150586701434159,,2.194372294372294,,6.978260869565218,,0.8131914893617022,,,,,,0.4405010438413361,22.08108108108108,2.6437598736176935,1.8165876777251184,32.41852487135506,0.2895717126936856,1.054054054054054,1.6756756756756757,0.1216429699842022,,,,,,,
00-0036223,Jonathan Taylor,RB,IND,7.5,4,17.38098539495264,career,2020|2021|2022|2023|2024|2025,6,83,84,2,0.25,True,False,False,18.474698795180725,10.131053966954276,10.048992909909,0.5439327060926352,0.5483745136671481,3.3,7.0600000000000005,11.100000000000001,17.3,24.0,31.84,53.4,12.899999999999999,9.636899999999999,1.0470802355953919,13.8,3.2,54.0,0.0,0.6506024096385542,0.6309907223344994,0.6189719155691518,0.0,0.011268494617622344,0.020229710882687737,5.653017870488401,6.365386265847006,False,41.0,0.0695153061224489,,-0.7293577981651376,,9.11566265060241,,0.7524752475247525,,,,,,0.5610444601270289,21.414634146341463,2.444276729559748,2.273207547169811,17.610062893081743,0.5569980107562197,1.2926829268292683,1.5609756097560976,0.1133501259445843,,,,,,,
00-0036223,Jonathan Taylor,RB,IND,7.5,4,17.38098539495264,last3,2023|2024|2025,3,41,41,1,0.24390243902439024,True,False,False,18.61951219512195,10.431232417892796,10.415329312942378,0.5593771310330594,0.5602312406780255,3.5,7.7,10.8,16.9,25.0,32.8,49.6,14.2,9.785159999999996,0.9624942518049971,13.8,3.2,26.0,0.0,0.6341463414634146,0.6022641371228948,0.5995050916447635,0.0,0.01893851356577447,0.02417402161685026,5.184829239698514,5.94608168493616,False,41.0,0.0695153061224489,,-0.7293577981651376,,9.11566265060241,,0.7524752475247525,,,,,,0.5610444601270289,21.414634146341463,2.444276729559748,2.273207547169811,17.610062893081743,0.5569980107562197,1.2926829268292683,1.5609756097560976,0.1133501259445843,,,,,,,
00-0036223,Jonathan Taylor,RB,IND,7.5,4,17.38098539495264,recent,2025,1,17,17,0,0.0,False,False,False,21.31176470588235,12.441507261629376,12.441507261629376,0.5837858775812846,0.5837858775812846,5.9,8.24,12.8,16.9,31.6,35.480000000000004,49.6,18.8,12.305579999999997,0.7739022454897817,13.8,3.2,11.0,0.0,0.6470588235294118,0.581259679580136,0.5798550869301431,0.0,0.03705889558379811,0.03869828853233222,4.704331434900594,5.7100241041513335,False,41.0,0.0695153061224489,,-0.7293577981651376,,9.11566265060241,,0.7524752475247525,,,,,,0.5610444601270289,21.414634146341463,2.444276729559748,2.273207547169811,17.610062893081743,0.5569980107562197,1.2926829268292683,1.5609756097560976,0.1133501259445843,,,,,,,
